fertilizer_cont,shade_cont,table,block,rep,spp,chl_wt,chl_area,focal.area,dry.wt,fresh.wt,sla,stem.wt,leaves.wt,roots.wt,nod.wt,n.leaf,c.leaf,Aamb,TPU,Vcmax,Jmax,Tleaf,TleafK,vcmax25,jmax25,jv25,marea,nmass,narea,tla,biomass,vcmax25_narea,jmax25_narea,avg_649,avg_665,chla_ug.ml,chlb_ug.ml,chla_g.ml,chlb_g.ml,chla_g,chlb_g,chla_g.m2,chlb_g.m2,chla_mol.m2,chlb_mol.m2,chla_mmol.m2,chlb_mmol.m2,chl_marea,chla_mmol.g,chlb_mmol.g,chl_mmol.g,chl_mmol.m2,chl_mmol.m2_narea,propN_rubisco,propN_bioenergetics,propN_lightharvesting,propN_photosynthesis
0,80,6,two,6,Soybean,0.0098,1.7,13.03,0.0188,0.0873,693.0851064,0.4691,0.4209,0.0608,0.0094,5.655580887,43.48281617,6.446683759,8.159663844,42.75734678,44.73122316,27.70511408,300.8551141,33.41069266,37.9023843,1.134438747,14.42824252,0.056555809,0.816000926,274.37,0.9508,40.94442983,46.44894765,0.067,0.202,2.23123,0.39869,2.23E-06,3.99E-07,2.23E-05,3.99E-06,0.131248824,0.023452353,0.000146891,2.58E-05,0.146891275,0.146891275,57.64705882,0.002548114,0.002548114,0.005096228,0.293782551,0.360027227,0.319566282,0.036941652,0.03276717,0.389275103
70,0,7,two,6,Soybean,0.0181,1.846,25.653,0.0806,0.3086,318.2754342,0.9514,1.2852,0.7637,0.1101,4.245163644,42.19689591,16.19265806,22.73205433,129.8238896,135.9715427,26.74956334,299.8995633,110.5068639,121.9603727,1.103645225,31.41932718,0.042451636,1.333801855,369.721,3.0003,82.85103484,91.438149,0.116333333,0.341333333,3.759503333,0.742276667,3.76E-06,7.42E-07,3.76E-05,7.42E-06,0.203656735,0.040210004,0.000227929,4.43E-05,0.227928882,0.227928882,98.04983749,0.002324623,0.002324623,0.004649245,0.455857764,0.341773227,0.646642223,0.072722342,0.03982496,0.759189526
70,30,8,two,6,Soybean,0.0181,1.889,30.386,0.0855,0.3478,355.3918129,1.0393,1.5533,0.659,0.1435,3.919459694,42.33482011,13.46815362,15.3212964,73.7744963,96.64836495,26.27325073,299.4232507,65.57828163,89.24661664,1.36091728,28.13795827,0.039194597,1.102855933,415.57,3.2516,59.46223769,80.92318676,0.07,0.205,2.25745,0.4487,2.26E-06,4.49E-07,2.26E-05,4.49E-06,0.119505029,0.023753309,0.000133748,2.62E-05,0.133747836,0.133747836,95.81789307,0.001395854,0.001395854,0.002791709,0.267495672,0.242548156,0.464095514,0.064359611,0.025900685,0.55435581
70,50,5,two,6,Soybean,0.0136,2.095,26.367,0.0593,0.2336,444.6374368,1.2464,1.3242,0.2576,0.1078,5.161609722,39.6607083,11.87055364,17.95823646,88.78103901,94.13065455,29.2128044,302.3628044,60.87913585,73.25047892,1.203211542,22.490234,0.051616097,1.160858105,591.962,2.8282,52.44321903,63.10028643,0.114333333,0.34,3.75015,0.70539,3.75E-06,7.05E-07,3.75E-05,7.05E-06,0.179004773,0.033670167,0.000200339,3.71E-05,0.200338858,0.200338858,64.91646778,0.003086102,0.003086102,0.006172205,0.400677717,0.345156497,0.409312929,0.05018475,0.043483296,0.502980975
70,80,6,two,6,Soybean,0.01,1.768,6.839,0.0127,0.0559,538.503937,0.6986,0.7917,0.2075,0.0332,4.533430047,41.43635263,3.35765642,5.458496455,15.10312708,28.33064271,24.94994604,298.099946,15.1740104,28.42100588,1.873005562,18.56996637,0.0453343,0.841856435,481.12,1.6978,18.02446328,33.75991998,0.081333333,0.220666667,2.409326667,0.614573333,2.41E-06,6.15E-07,2.41E-05,6.15E-06,0.136274133,0.034760935,0.000152516,3.83E-05,0.152515509,0.152515509,56.56108597,0.002696474,0.002696474,0.005392948,0.305031019,0.362331398,0.140678738,0.026849849,0.043258022,0.210786608
210,0,7,two,6,Soybean,0.021,2.077,32.815,0.1049,0.414,312.821735,1.4852,2.239,0.8636,0.0554,4.408123622,42.49356716,15.31888058,25.05277663,91.59531452,133.7214672,26.32815543,299.4781554,81.01182738,123.0646645,1.519095031,31.96708822,0.044081236,1.409148767,637.795,4.5878,57.48990403,87.33262756,0.14,0.413333333,4.555533333,0.879666667,4.56E-06,8.80E-07,4.56E-05,8.80E-06,0.21933237,0.042352752,0.000245473,4.67E-05,0.245472765,0.245472765,101.1073664,0.002427843,0.002427843,0.004855685,0.49094553,0.348398652,0.44870169,0.06945715,0.040055675,0.558214515
210,30,8,two,6,Soybean,0.021,2.155,13.425,0.0534,0.1807,251.4044944,1.6265,2.0651,0.1375,0.039,4.44106882,41.22732668,7.099850695,15.27682532,51.37403512,87.16564596,25.5052915,298.6552915,49.01272196,84.42592189,1.722530774,39.77653631,0.044410688,1.766503352,472.078,3.8291,27.74561504,47.79267574,0.143333333,0.405333333,4.446513333,0.995526667,4.45E-06,9.96E-07,4.45E-05,9.96E-06,0.206334725,0.046196133,0.000230926,5.09E-05,0.230926039,0.230926039,97.44779582,0.002369741,0.002369741,0.004739482,0.461852079,0.261449874,0.216551142,0.038010342,0.038807055,0.293368539
210,50,5,two,6,Soybean,0.0177,1.753,23.643,0.061,0.2588,387.5901639,1.0234,1.2287,0.2579,0.0019,4.831082852,42.74860839,13.28343731,27.55618221,131.0436003,162.391458,32.88105044,306.0310504,67.57640516,106.4820401,1.575728094,25.80044834,0.048310829,1.246441035,462.173,2.51,54.21548492,85.4288627,0.141333333,0.398333333,4.368083333,0.988786667,4.37E-06,9.89E-07,4.37E-05,9.89E-06,0.2491776,0.0564054,0.000278875,6.22E-05,0.278874999,0.278874999,100.9697661,0.002761965,0.002761965,0.005523931,0.557749998,0.447474034,0.423145248,0.067943053,0.041578714,0.532667015
210,80,6,two,6,Soybean,0.011,1.886,23.739,0.0412,0.1734,576.1893204,0.632,0.7009,0.1342,0.0045,5.43333266,41.68872712,9.371250434,12.8804392,57.04947204,71.59053552,27.40582229,300.5558223,45.77988768,61.73872411,1.348599292,17.35540671,0.054333327,0.942976981,341.844,1.4671,48.54825578,65.47214336,0.112,0.330666667,3.644426667,0.703733333,3.64E-06,7.04E-07,3.64E-05,7.04E-06,0.193235772,0.037313538,0.000216266,4.11E-05,0.216265931,0.216265931,58.32449629,0.003707978,0.003707978,0.007415955,0.432531863,0.458687615,0.378913216,0.052071129,0.049632725,0.48061707
630,0,7,two,6,Soybean,0.0187,1.858,47.683,0.1465,0.568,325.4812287,1.55,1.9912,0.9141,0.0479,5.062902608,51.57258279,13.77168251,20.63988369,82.62420642,114.3365346,26.26788886,299.4178889,73.4808152,105.6149685,1.437313511,30.72373802,0.050629026,1.555512933,642.667,4.4553,47.23896126,67.89719728,0.078,0.225666667,2.481776667,0.514673333,2.48E-06,5.15E-07,2.48E-05,5.15E-06,0.133572479,0.027700395,0.000149492,3.05E-05,0.149491868,0.149491868,100.6458558,0.001485326,0.001485326,0.002970651,0.298983737,0.192209097,0.368694332,0.053999816,0.021336314,0.444030462
630,30,8,two,6,Soybean,0.0169,1.881,19.573,0.0622,0.2401,314.6784566,0.7608,1.1088,0.528,0.0023,4.519922311,41.54577405,11.05634736,17.91677048,77.48201143,98.75640373,26.64639296,299.796393,66.57267721,89.13632455,1.338932551,31.77847034,0.045199223,1.436362171,403.163,2.3976,46.34811369,62.05699812,0.116666667,0.351666667,3.884316667,0.694633333,3.88E-06,6.95E-07,3.88E-05,6.95E-06,0.206502747,0.036928939,0.000231114,4.07E-05,0.231114086,0.231114086,89.84582669,0.002572341,0.002572341,0.005144682,0.462228172,0.321804752,0.361741375,0.049355005,0.041389944,0.452486324
630,50,5,two,6,Soybean,0.0125,1.634,39.619,0.0819,0.373,483.7484737,1.2983,1.5703,0.2973,0.0085,4.616459923,38.05739727,12.73754205,22.17261894,140.107553,161.1936301,33.03472551,306.1847255,71.49242031,105.1032548,1.47013144,20.67189985,0.046164599,0.954309972,702.717,3.1659,74.9153026,110.1353417,0.072333333,0.174,1.87151,0.66493,1.87E-06,6.65E-07,1.87E-05,6.65E-06,0.114535496,0.04069339,0.000128186,4.48E-05,0.128186026,0.128186026,76.499388,0.001675648,0.001675648,0.003351295,0.256372051,0.268646518,0.584704801,0.087592543,0.026397996,0.69869534
630,80,6,two,6,Soybean,0.0107,1.89,24.051,0.0401,0.1799,599.7755611,0.8002,0.8225,0.2021,0.0117,5.562430655,47.13685776,9.878802858,14.15309737,61.51179574,72.34863102,27.69853343,300.8485334,48.09347064,61.32721035,1.275167077,16.67290341,0.055624307,0.927418691,387.696,1.8248,51.85734462,66.12677853,0.106666667,0.317666667,3.504356667,0.655613333,3.50E-06,6.56E-07,3.50E-05,6.56E-06,0.185415697,0.034688536,0.000207514,3.82E-05,0.207513846,0.207513846,56.61375661,0.003665431,0.003665431,0.007330863,0.415027692,0.447508441,0.404740251,0.052591771,0.047924523,0.505256545
0,0,7,two,7,Soybean,0.0166,1.867,42.341,0.1128,0.4351,375.3634752,NA,1.2266,0.6884,0.0708,4.361759866,43.45743739,14.92095518,23.47243428,113.0511033,130.6339119,26.87695543,300.0269554,95.12793461,116.2739559,1.222290343,26.64084457,0.043617599,1.162009666,411.841,NA,81.86501142,100.0628129,0.092666667,0.281333333,3.109753333,0.541046667,3.11E-06,5.41E-07,3.11E-05,5.41E-06,0.166564185,0.028979468,0.000186416,3.19E-05,0.18641558,0.18641558,88.91269416,0.002096614,0.002096614,0.004193228,0.37283116,0.320850309,0.638946431,0.079581687,0.034958596,0.753486714
0,30,8,two,7,Soybean,0.0123,1.779,40.173,0.0788,0.314,509.8096447,0.4941,0.6989,0.1956,0.0878,4.852353833,42.11633768,12.63173983,17.29452146,76.90697311,99.96470157,26.67438739,299.8243874,65.91104413,90.07359887,1.366593415,19.61516441,0.048523538,0.951797182,349.925,1.3886,69.24904314,94.63528634,0.085,0.24,2.63235,0.59235,2.63E-06,5.92E-07,2.63E-05,5.92E-06,0.14796796,0.033296796,0.000165603,3.67E-05,0.165603026,0.165603026,69.13996627,0.002395185,0.002395185,0.00479037,0.331206051,0.347979651,0.540480337,0.075265081,0.035899132,0.65164455
0,50,5,two,7,Soybean,0.0131,1.913,33.144,0.0659,0.2575,502.9438543,0.9912,0.9086,0.4379,0.0886,4.513008239,39.24078763,11.60783487,15.85004529,86.6888837,91.76163876,27.29046686,300.4404669,70.28461975,79.67721802,1.133636609,19.88293507,0.045130082,0.897318498,408.253,2.3377,78.32739425,88.79480163,0.09,0.28,3.1027,0.4895,3.10E-06,4.90E-07,3.10E-05,4.90E-06,0.162190277,0.025588082,0.00018152,2.82E-05,0.181520383,0.181520383,68.47882906,0.002650752,0.002650752,0.005301504,0.363040765,0.404584065,0.61133576,0.070620043,0.042716951,0.724672754
0,80,6,two,7,Soybean,0.0109,1.834,23.754,0.0368,0.1736,645.4891304,0.5425,0.4576,0.1499,0.0456,5.35178968,44.23447561,12.43232624,15.9586005,86.023869,93.05762272,27.1048434,300.2548434,70.91539406,81.70196479,1.152104784,15.49212764,0.053517897,0.829106088,265.842,1.15,85.53235232,98.54223233,0.127,0.380666667,4.202176667,0.767583333,4.20E-06,7.68E-07,4.20E-05,7.68E-06,0.229126318,0.041852963,0.000256434,4.61E-05,0.256433971,0.256433971,59.43293348,0.004314678,0.004314678,0.008629356,0.512867943,0.618579395,0.667569579,0.078372343,0.058633613,0.804575535
70,0,7,two,7,Soybean,0.0197,1.945,39.534,0.1165,0.4313,339.3476395,1.2902,1.4092,0.7872,0.1193,4.261546306,43.5334827,15.03432759,18.70723508,118.4476791,130.4110056,27.33752786,300.4875279,95.63058118,112.9207175,1.18080133,29.46830576,0.042615463,1.255805496,450.471,3.4866,76.15079048,89.9189547,0.089666667,0.276666667,3.063216667,0.499903333,3.06E-06,5.00E-07,3.06E-05,5.00E-06,0.157491859,0.025701971,0.000176262,2.83E-05,0.176262,0.176262,101.285347,0.001740252,0.001740252,0.003480503,0.352524,0.280715446,0.594347633,0.071514101,0.029699023,0.695560757
70,30,8,two,7,Soybean,0.0144,1.853,31.787,0.084,0.3153,378.4166667,0.9983,1.2249,0.5822,0.0457,5.012846536,43.05024379,13.67317251,21.77700923,91.24143328,117.9875951,27.19907507,300.3490751,74.5833934,103.0083104,1.381115899,26.42589738,0.050128465,1.324689681,586.405,2.8054,56.30253972,77.76033275,0.089,0.275333333,3.049263333,0.492336667,3.05E-06,4.92E-07,3.05E-05,4.92E-06,0.164558194,0.026569707,0.000184171,2.93E-05,0.184170512,0.184170512,77.71181867,0.002369916,0.002369916,0.004739833,0.368341023,0.278058347,0.439434456,0.061844138,0.03438317,0.535661765
70,50,5,two,7,Soybean,0.0149,2.029,25.194,0.0566,0.2063,445.1236749,1.2673,1.3198,0.3434,0.1132,6.364385914,51.61081092,11.27469597,15.42574695,87.29327923,90.04932633,27.79045103,300.940451,67.6984624,75.92292872,1.121486752,22.46566643,0.063643859,1.42980171,594.678,2.9305,47.3481476,53.10032028,0.107666667,0.328333333,3.630933333,0.620856667,3.63E-06,6.21E-07,3.63E-05,6.21E-06,0.178951865,0.030599146,0.00020028,3.37E-05,0.200279644,0.200279644,73.43518975,0.002727298,0.002727298,0.005454596,0.400559288,0.280150237,0.369546518,0.042231604,0.031165449,0.44294357
70,80,6,two,7,Soybean,0.0118,1.819,22.804,0.0423,0.1567,539.1016548,0.3535,0.3465,0.103,0.0147,5.943119161,41.47594179,14.31338283,15.67531084,88.60259361,97.80426267,26.20507889,299.3550789,79.25169263,90.6937577,1.144376286,18.5493773,0.059431192,1.102411597,204.277,0.803,71.88938583,82.26850839,0.068333333,0.203333333,2.242883333,0.420916667,2.24E-06,4.21E-07,2.24E-05,4.21E-06,0.123303097,0.023140004,0.000137999,2.55E-05,0.137998564,0.137998564,64.87080814,0.002127283,0.002127283,0.004254566,0.275997128,0.250357606,0.561087889,0.065429569,0.026032035,0.652549493
210,0,7,two,7,Soybean,0.0189,1.929,26.707,0.083,0.3012,321.7710843,1.368,1.7234,1.0361,0.0332,4.378949303,42.85615531,10.38404805,20.99174748,92.52275797,129.4360757,28.21689501,301.366895,69.11683996,106.4770446,1.540536933,31.07799454,0.043789493,1.360889625,544.291,4.1275,50.7879836,78.24076446,0.054666667,0.169666667,1.879636667,0.299493333,1.88E-06,2.99E-07,1.88E-05,2.99E-06,0.097440988,0.015525834,0.000109054,1.71E-05,0.109054167,0.109054167,97.97822706,0.001113045,0.001113045,0.00222609,0.218108333,0.160268937,0.396394018,0.062226234,0.018485878,0.47710613
210,30,8,two,7,Soybean,0.0198,1.819,15.041,0.0475,0.178,316.6526316,0.8298,1.2073,0.3664,0.0186,4.523568935,41.30041371,8.551812717,15.63782954,59.39206786,91.42322062,27.05508563,300.2050856,49.18038229,80.50655932,1.636964895,31.58034705,0.045235689,1.428558769,455.608,2.4035,34.42657269,56.35509093,0.117666667,0.332666667,3.649256667,0.817703333,3.65E-06,8.18E-07,3.65E-05,8.18E-06,0.200618838,0.044953454,0.000224529,4.95E-05,0.224528923,0.224528923,108.851017,0.002062718,0.002062718,0.004125435,0.449057846,0.314343278,0.268695201,0.044820179,0.033163159,0.34667854
210,50,5,two,7,Soybean,0.0143,1.89,38.607,0.0777,0.316,496.8725869,1.0733,1.053,0.2981,0.0032,4.930871258,40.06349531,7.939016096,16.82943524,64.70392962,96.26222878,27.58894252,300.7389425,51.08314884,82.12375376,1.60764862,20.12588391,0.049308713,0.992381425,487.019,2.4244,51.47531741,82.75422302,0.074,0.243,2.70687,0.3345,2.71E-06,3.35E-07,2.71E-05,3.35E-06,0.143220635,0.017698413,0.00016029,1.95E-05,0.160289907,0.160289907,75.66137566,0.002118517,0.002118517,0.004237034,0.320579814,0.323040926,0.401758575,0.065815866,0.031246802,0.498821243
210,80,6,two,7,Soybean,0.0103,1.472,32.533,0.0449,0.2052,724.5657016,0.3942,0.3775,0.1096,0.0019,5.567770532,44.14302009,10.09582252,13.30759987,71.02776099,76.43706225,27.52628856,300.6762886,56.38876415,65.4511756,1.160713071,13.80137091,0.055677705,0.768428663,224.395,0.8813,73.38191153,85.17534388,0.110666667,0.307,3.36053,0.80032,3.36E-06,8.00E-07,3.36E-05,8.00E-06,0.228296875,0.054369565,0.000255506,5.99E-05,0.255505674,0.255505674,69.97282609,0.003651499,0.003651499,0.007302997,0.511011349,0.665008183,0.57273687,0.067741425,0.047696566,0.688174861
630,0,7,two,7,Soybean,0.0194,1.883,42.171,0.1243,0.5096,339.2679002,1.5812,2.0202,1.0127,0.0155,4.445326306,40.05299997,9.869314922,18.70354479,119.7906858,147.9143837,28.74731349,301.8973135,85.46860687,118.0883356,1.381657428,29.4752318,0.044453263,1.310270233,714.047,4.6141,65.22975545,90.12517616,0.066666667,0.217666667,2.423356667,0.308013333,2.42E-06,3.08E-07,2.42E-05,3.08E-06,0.128696583,0.016357585,0.000144035,1.80E-05,0.144034855,0.144034855,103.0270844,0.001398029,0.001398029,0.002796058,0.28806971,0.21985519,0.509110286,0.071678112,0.0228723,0.603660699
630,30,8,two,7,Soybean,0.0139,1.767,46.603,0.117,0.4674,398.3162393,1.1593,1.4919,0.4493,0.0078,5.099287153,41.72216517,13.80224738,23.31051159,113.5165133,140.9143607,27.89601848,301.0460185,87.21950761,118.0816299,1.353844262,25.10567989,0.050992872,1.280210709,658.049,3.1005,68.12902514,92.23608975,0.056666667,0.17,1.8768,0.3417,1.88E-06,3.42E-07,1.88E-05,3.42E-06,0.106213922,0.019337861,0.000118873,2.13E-05,0.118872673,0.118872673,78.66440294,0.001511137,0.001511137,0.003022274,0.237745346,0.185707981,0.531738733,0.073356959,0.0215522,0.626647891
630,50,5,two,7,Soybean,0.0136,1.904,45.592,0.0925,0.397,492.8864865,1.3553,1.5752,0.402,0.0068,5.144061269,37.27786366,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.28864713,0.051440613,1.043660439,753.911,3.3325,NA,NA,0.036666667,0.124666667,1.393186667,0.143073333,1.39E-06,1.43E-07,1.39E-05,1.43E-06,0.073171569,0.007514356,8.19E-05,8.28E-06,0.081892277,0.081892277,71.42857143,0.001146492,0.001146492,0.002292984,0.163784554,0.1569328,NA,NA,0.016209221,NA
630,80,6,two,7,Soybean,0.0104,1.822,28.895,0.0352,0.1813,820.8806818,0.6988,0.664,0.205,0.0024,5.53336964,43.71471469,8.596502232,10.71206714,44.66180357,55.02691376,26.78637742,299.9363774,37.88996151,49.24679699,1.299732041,12.18203842,0.055333696,0.674077215,389.712,1.5678,56.21012052,73.05809465,0.035666667,0.105666667,1.165026667,0.222163333,1.17E-06,2.22E-07,1.17E-05,2.22E-06,0.063942188,0.012193377,7.16E-05,1.34E-05,0.071562924,0.071562924,57.08013172,0.001253727,0.001253727,0.002507455,0.143125848,0.212328565,0.438713136,0.058104367,0.016478236,0.513295739
0,0,7,two,8,Soybean,0.0182,2.007,18.015,0.0506,0.1783,356.027668,0.4285,0.548,0.3093,0.0608,3.986316993,50.40599757,13.55188207,22.45969002,79.10808857,129.9534255,26.81137713,299.9613771,66.96178286,116.1272047,1.734231075,28.08770469,0.03986317,1.119664945,169.82,1.2858,59.80519723,103.7160315,0.114333333,0.324333333,3.559173333,0.788736667,3.56E-06,7.89E-07,3.56E-05,7.89E-06,0.177337984,0.039299286,0.000198473,4.33E-05,0.198473418,0.198473418,90.68261086,0.00218866,0.00218866,0.00437732,0.396946836,0.354522876,0.466772271,0.082487155,0.039930413,0.589189839
0,30,8,two,8,Soybean,0.0118,1.807,30.33,0.058,0.218,522.9310345,0.298,0.4107,0.1984,0.0342,4.523060714,42.18470404,13.52485156,17.29498482,80.60919133,97.66570738,25.64018886,298.7901889,75.94931501,93.79922593,1.235023988,19.12298055,0.045230607,0.86494402,177.248,0.9071,87.80835894,108.4454297,0.091333333,0.275,3.03715,0.54542,3.04E-06,5.45E-07,3.04E-05,5.45E-06,0.168076923,0.03018373,0.000188109,3.33E-05,0.188108609,0.188108609,65.30160487,0.002880612,0.002880612,0.005761225,0.376217218,0.434961349,0.685333533,0.086248527,0.04631799,0.81790005
0,50,5,two,8,Soybean,0.0116,1.799,29.195,0.0401,0.2237,728.0548628,0.5101,0.4394,0.1594,0.0349,3.985803731,41.87459501,9.38284763,11.73849711,53.26346413,64.64442272,26.5646346,299.7146346,46.10506241,58.63831509,1.271841139,13.73522864,0.039858037,0.547459255,247.685,1.1089,84.21642698,107.1099164,0.075666667,0.222,2.44513,0.48287,2.45E-06,4.83E-07,2.45E-05,4.83E-06,0.135916064,0.026841023,0.000152115,2.96E-05,0.152114766,0.152114766,64.48026681,0.00235909,0.00235909,0.00471818,0.304229532,0.555711733,0.657298942,0.08518637,0.04304532,0.785530633
0,80,6,two,8,Soybean,0.0087,1.851,28.311,0.039,0.1587,725.9230769,0.5678,0.6054,0.1361,0.0407,5.119285284,43.1641403,7.222607293,11.10730009,46.25248366,62.62330966,27.82334223,300.9733422,35.76613881,52.6983204,1.473413741,13.77556427,0.051192853,0.705210434,350.764,1.3093,50.71697335,74.72708546,0.095,0.289333333,3.199223333,0.549796667,3.20E-06,5.50E-07,3.20E-05,5.50E-06,0.172837565,0.029702683,0.000193437,3.27E-05,0.193436632,0.193436632,47.00162075,0.004115531,0.004115531,0.008231062,0.386873264,0.548592655,0.395839792,0.059431744,0.05846741,0.513738947
70,0,7,two,8,Soybean,0.0128,1.895,26.775,0.0655,0.2042,408.778626,0.4109,0.5003,0.2952,0.0568,4.166497221,41.96718555,15.77093883,20.6277296,100.9144949,117.7725994,25.89265924,299.0426592,92.89086506,111.3426793,1.198639707,24.46311858,0.041664972,1.019255156,188.155,1.2064,91.13602668,109.2392603,0.084,0.257,2.84303,0.47992,2.84E-06,4.80E-07,2.84E-05,4.80E-06,0.150027968,0.025325594,0.000167909,2.79E-05,0.16790855,0.16790855,67.54617414,0.002485834,0.002485834,0.004971667,0.3358171,0.329473045,0.711305574,0.086879874,0.04339086,0.841576309
70,30,8,two,8,Soybean,0.0143,1.947,20.582,0.0526,0.1744,391.2927757,0.5823,0.6654,0.3857,0.0604,5.16432207,42.53921114,12.79095855,18.75575688,88.00797324,110.9458186,27.67,300.82,68.98380509,94.20176614,1.365563497,25.55631134,0.051643221,1.319810227,276.411,1.6334,52.26797285,71.3752358,0.110666667,0.324,3.56776,0.70988,3.57E-06,7.10E-07,3.57E-05,7.10E-06,0.183243965,0.036460195,0.000205083,4.02E-05,0.205083284,0.205083284,73.44632768,0.002792288,0.002792288,0.005584576,0.410166568,0.310776928,0.407945154,0.05676596,0.039322775,0.504033889
70,50,5,two,8,Soybean,0.0141,1.95,18.594,0.0381,0.1576,488.0314961,0.6642,0.6398,0.2652,0.0185,5.303867916,42.94414618,9.470914305,15.16180858,62.24019345,82.42045359,26.95851701,300.108517,51.98875807,73.00086556,1.404166367,20.4904808,0.053038679,1.086788037,319.931,1.5692,47.83707246,67.17120826,0.112,0.324,3.56316,0.7392,3.56E-06,7.39E-07,3.56E-05,7.39E-06,0.182726154,0.037907692,0.000204504,4.18E-05,0.204503759,0.204503759,72.30769231,0.002828243,0.002828243,0.005656487,0.409007518,0.376345253,0.373362517,0.053422425,0.038781214,0.465566155
70,80,6,two,8,Soybean,0.0088,1.713,24.391,0.0325,0.1425,750.4923077,0.4327,0.4213,0.0897,0.0144,5.300918635,43.53839614,8.115791978,10.008814,44.8816366,53.44988395,27.09924809,300.2492481,37.01762,46.94320456,1.268131354,13.32458694,0.053009186,0.706325512,274.957,0.9437,52.40872568,66.46114824,0.065,0.195,2.1528,0.39195,2.15E-06,3.92E-07,2.15E-05,3.92E-06,0.125674256,0.022880911,0.000140652,2.52E-05,0.140652321,0.140652321,51.37186223,0.002737925,0.002737925,0.005475851,0.281304643,0.398264876,0.409043713,0.052857701,0.037563648,0.499465062
210,0,7,two,8,Soybean,0.0197,1.909,33.143,0.0836,0.371,396.4473684,0.88733,0.9281,0.5722,0.0391,4.647598885,42.19475409,16.00929018,22.21964032,82.84725575,118.4457376,25.49782493,298.6478249,79.09407753,114.7766608,1.451141026,25.22402921,0.046475989,1.1723117,325.73,2.38763,67.46847064,97.90626571,0.120666667,0.359666667,3.968036667,0.740033333,3.97E-06,7.40E-07,3.97E-05,7.40E-06,0.207859438,0.038765497,0.000232632,4.27E-05,0.232632469,0.232632469,103.1953903,0.002254291,0.002254291,0.004508583,0.465264939,0.396878184,0.526583185,0.077866548,0.035275948,0.639725681
